Invoice_ID,Client_Name,Industry,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Total_Amount,Invoice_Date,Payment_Method,Sales_Rep,Status
INV100175,Urbane Systems,Energy,West,Kolkata,Cloud Services,IaaS Package,11,79583.89,0.0,875422.79,2023-11-05,UPI,Priya Sharma,Paid
INV100176,TruTech Solutions,Logistics,South,Lucknow,Licenses,User License Pack,22,37034.42,0.0,814757.24,2025-04-27,Cheque,Anita Rao,Paid
INV100177,Orion Systems,Finance,South,Chennai,Hardware,Workstation,44,70739.28,0.0,3112528.32,2023-06-11,Cheque,Karan Mehra,Overdue
INV100178,Optima Financials,Healthcare,North,Chennai,Hardware,Networking Switch,35,5322.82,0.0,186298.7,2025-01-24,UPI,Priya Sharma,Paid
INV100179,Dynatek Ltd,Retail,South,Ahmedabad,Licenses,User License Pack,34,16592.65,0.0,564150.1,2025-09-11,Bank Transfer,Syed Ahmed,Paid
INV100180,Summit Analytics,Healthcare,South,Ahmedabad,Maintenance,Remote Support,40,688.95,0.0,27558.0,2025-05-18,Credit,Neha Singh,Paid
INV100181,Horizon Logistics,Energy,South,Kolkata,Consultancy,IT Strategy,47,9156.63,76759.55,353602.06,2023-05-14,Bank Transfer,Aman Verma,Paid
INV100182,Nexus Partners,Energy,South,Pune,Cloud Services,IaaS Package,1,80466.86,0.0,80466.86,2023-01-13,UPI,Karan Mehra,Overdue
INV100183,Crestline Corp,Logistics,North,Pune,Hardware,Storage Array,3,79097.74,0.0,237293.22,2024-06-18,Credit,Rohit Gupta,Paid
INV100184,Orion Systems,Healthcare,West,Ahmedabad,Maintenance,Annual Maintenance Contract,38,18338.7,0.0,696870.6,2022-07-18,Cheque,Karan Mehra,Overdue
INV100185,Vanguard Imports,Logistics,South,Delhi,Maintenance,Remote Support,21,2142.87,0.0,45000.27,2023-10-18,UPI,Vikram Das,Paid
INV100186,Krypton Labs,Energy,South,Bengaluru,Cloud Services,SaaS Subscription,46,108742.1,424753.79,4577382.81,2021-04-06,UPI,Vikram Das,Paid
INV100187,Summit Analytics,Energy,East,Lucknow,Software,ERP Suite,9,39528.14,0.0,355753.26,2025-10-24,UPI,Karan Mehra,Paid
INV100188,JetStream Holdings,IT,West,Hyderabad,Cloud Services,Managed Cloud,13,111409.42,0.0,1448322.46,2022-04-30,UPI,Priya Sharma,Paid
INV100189,Metro Trade Co,Healthcare,North,Delhi,Software,Billing Software,6,33701.25,0.0,202207.5,2024-12-01,UPI,Karan Mehra,Paid
INV100190,Evergreen Enterprises,Telecom,North,Hyderabad,Software,CRM Module,23,8869.51,0.0,203998.73,2021-08-19,Credit,Vikram Das,Paid
INV100191,Optima Financials,Retail,East,Ahmedabad,Consultancy,Business Consulting,34,22629.25,0.0,769394.5,2023-01-19,UPI,Karan Mehra,Paid
INV100192,Optima Financials,Energy,East,Jaipur,Software,Analytics Tool,38,11723.15,0.0,445479.7,2025-08-06,Bank Transfer,Anita Rao,Paid
INV100193,Vanguard Imports,IT,West,Chennai,Licenses,User License Pack,8,6878.01,0.0,55024.08,2024-04-09,Bank Transfer,Vikram Das,Paid
INV100194,Summit Analytics,Telecom,South,Bengaluru,Software,ERP Suite,19,48851.62,0.0,928180.78,2022-06-25,Credit,Karan Mehra,Paid
INV100195,Lumina Consulting,Manufacturing,West,Lucknow,Cloud Services,SaaS Subscription,14,36974.74,0.0,517646.36,2023-11-26,Bank Transfer,Aman Verma,Paid
INV100196,Pillar Manufacturing,Logistics,West,Lucknow,Maintenance,Onsite Support,40,37125.25,0.0,1485010.0,2022-06-09,Credit,Karan Mehra,Paid
INV100197,TruTech Solutions,Healthcare,West,Bengaluru,Hardware,Networking Switch,26,81733.17,0.0,2125062.42,2024-03-29,Cheque,Neha Singh,Paid
INV100198,Urbane Systems,Manufacturing,West,Pune,Maintenance,Onsite Support,19,48652.43,0.0,924396.17,2025-09-19,UPI,Neha Singh,Paid
INV100199,TruTech Solutions,Telecom,West,Pune,Hardware,Networking Switch,3,102395.37,16189.01,290997.1,2024-06-20,Bank Transfer,Karan Mehra,Overdue
INV100200,Summit Analytics,Healthcare,West,Bengaluru,Hardware,Networking Switch,7,73102.11,0.0,511714.77,2024-01-15,UPI,Aman Verma,Paid
INV100201,Vanguard Imports,Manufacturing,South,Hyderabad,Licenses,User License Pack,19,43701.32,0.0,830325.08,2025-12-25,Cheque,Syed Ahmed,Paid
INV100202,Innova Services,Energy,North,Delhi,Software,CRM Module,14,11312.94,0.0,158381.16,2022-08-01,Credit,Vikram Das,Paid
INV100203,WestBridge Group,Healthcare,East,Chennai,Licenses,License Renewal,36,5278.46,0.0,190024.56,2022-11-13,Bank Transfer,Rohit Gupta,Paid
INV100204,Vanguard Imports,IT,South,Kolkata,Hardware,Server Rack,30,6542.44,0.0,196273.2,2022-07-11,Credit,Vikram Das,Paid
INV100205,Vanguard Imports,Healthcare,North,Hyderabad,Consultancy,Process Optimization,25,41314.47,0.0,1032861.75,2025-05-17,UPI,Neha Singh,Paid
INV100206,Summit Analytics,Energy,South,Lucknow,Maintenance,Onsite Support,35,11704.4,0.0,409654.0,2023-10-10,Bank Transfer,Karan Mehra,Paid
INV100207,Metro Trade Co,Healthcare,South,Hyderabad,Licenses,Perpetual License,14,37288.06,0.0,522032.84,2022-10-08,Cheque,Aman Verma,Paid
INV100208,Summit Analytics,Telecom,West,Lucknow,Consultancy,Business Consulting,4,3692.32,0.0,14769.28,2023-03-07,Bank Transfer,Aman Verma,Overdue
INV100209,Nexus Partners,Logistics,South,Hyderabad,Consultancy,IT Strategy,28,42687.06,0.0,1195237.68,2023-11-18,UPI,Karan Mehra,Paid
INV100210,Vanguard Imports,IT,East,Pune,Licenses,License Renewal,41,16855.2,69839.45,621223.75,2025-07-02,Bank Transfer,Vikram Das,Paid
INV100211,Krypton Labs,Healthcare,North,Chennai,Consultancy,Process Optimization,16,12355.75,0.0,197692.0,2025-04-29,Cheque,Vikram Das,Paid
INV100212,Vanguard Imports,Logistics,West,Lucknow,Maintenance,Remote Support,49,14621.87,0.0,716471.63,2024-09-25,Cheque,Rohit Gupta,Paid
INV100213,Ridgeway LLC,Finance,West,Lucknow,Licenses,Perpetual License,12,29348.94,70196.43,281990.85,2025-12-27,Bank Transfer,Syed Ahmed,Pending
INV100214,Optima Financials,Manufacturing,South,Delhi,Consultancy,Process Optimization,50,28880.79,0.0,1444039.5,2024-09-16,Cheque,Vikram Das,Paid
INV100215,Optima Financials,Energy,North,Jaipur,Hardware,Storage Array,21,10027.4,0.0,210575.4,2025-07-22,Bank Transfer,Vikram Das,Paid
INV100216,Horizon Logistics,IT,West,Chennai,Software,CRM Module,3,24674.54,0.0,74023.62,2025-03-10,Bank Transfer,Anita Rao,Paid
INV100217,Apex Solutions,IT,North,Jaipur,Software,Analytics Tool,9,45526.53,0.0,409738.77,2024-10-03,Cheque,Anita Rao,Paid
INV100218,Krypton Labs,Energy,West,Kolkata,Software,CRM Module,4,43493.3,0.0,173973.2,2025-02-05,UPI,Priya Sharma,Paid
INV100219,Pillar Manufacturing,Telecom,South,Bengaluru,Software,ERP Suite,34,44009.46,0.0,1496321.64,2024-06-08,Credit,Anita Rao,Paid
INV100220,FusionWorks,Manufacturing,West,Pune,Hardware,Networking Switch,1,4434.03,0.0,4434.03,2021-07-09,Bank Transfer,Syed Ahmed,Pending
INV100221,Lumina Consulting,IT,South,Bengaluru,Software,ERP Suite,40,16188.86,0.0,647554.4,2024-06-02,Credit,Syed Ahmed,Paid
INV100222,Orion Systems,Telecom,West,Bengaluru,Cloud Services,IaaS Package,12,40079.71,0.0,480956.52,2024-11-09,Bank Transfer,Aman Verma,Paid
INV100223,Horizon Logistics,Manufacturing,East,Ahmedabad,Cloud Services,Managed Cloud,19,96735.11,0.0,1837967.09,2024-11-01,Cheque,Neha Singh,Pending
INV100224,TruTech Solutions,Manufacturing,West,Chennai,Consultancy,Business Consulting,40,47431.36,0.0,1897254.4,2024-07-30,Cheque,Anita Rao,Paid
INV100225,Orion Systems,Logistics,West,Lucknow,Consultancy,Process Optimization,38,29789.01,0.0,1131982.38,2022-09-25,Cheque,Neha Singh,Paid
INV100226,WestBridge Group,Energy,South,Bengaluru,Consultancy,Process Optimization,29,32160.48,0.0,932653.92,2022-09-20,Credit,Syed Ahmed,Paid
INV100227,Lumina Consulting,Retail,West,Bengaluru,Consultancy,Business Consulting,7,7018.83,0.0,49131.81,2023-08-31,Bank Transfer,Vikram Das,Pending
INV100228,Apex Solutions,Manufacturing,North,Chennai,Maintenance,Remote Support,4,19533.31,0.0,78133.24,2025-11-04,Bank Transfer,Priya Sharma,Paid
INV100229,WestBridge Group,Manufacturing,West,Bengaluru,Consultancy,IT Strategy,45,48552.93,0.0,2184881.85,2024-07-06,Bank Transfer,Rohit Gupta,Overdue
INV100230,Vanguard Imports,Finance,West,Bengaluru,Licenses,User License Pack,44,47551.29,0.0,2092256.76,2024-10-14,Credit,Rohit Gupta,Paid
INV100231,WestBridge Group,Healthcare,West,Jaipur,Cloud Services,Managed Cloud,34,71145.7,0.0,2418953.8,2022-12-11,UPI,Karan Mehra,Paid
INV100232,Nexus Partners,Energy,North,Jaipur,Consultancy,Business Consulting,8,31888.15,0.0,255105.2,2025-01-19,Credit,Syed Ahmed,Paid
INV100233,FusionWorks,Retail,North,Chennai,Cloud Services,Managed Cloud,6,67137.93,0.0,402827.58,2024-12-05,Credit,Neha Singh,Paid
INV100234,Innova Services,Manufacturing,West,Ahmedabad,Hardware,Storage Array,12,86980.97,0.0,1043771.64,2022-10-11,UPI,Neha Singh,Paid
INV100235,Nexus Partners,Energy,West,Delhi,Licenses,Perpetual License,19,14202.31,0.0,269843.89,2021-11-14,Credit,Aman Verma,Pending
INV100236,Pillar Manufacturing,IT,North,Mumbai,Licenses,License Renewal,1,22798.03,0.0,22798.03,2025-08-28,Credit,Aman Verma,Pending
INV100237,FusionWorks,Finance,South,Hyderabad,Hardware,Storage Array,45,43707.26,0.0,1966826.7,2024-06-02,Credit,Vikram Das,Paid
INV100238,Pillar Manufacturing,Telecom,North,Hyderabad,Cloud Services,Managed Cloud,35,50088.22,0.0,1753087.7,2024-06-11,UPI,Syed Ahmed,Paid
INV100239,Urbane Systems,Telecom,South,Mumbai,Software,CRM Module,49,26070.35,0.0,1277447.15,2022-11-15,UPI,Karan Mehra,Paid
INV100240,Krypton Labs,Finance,East,Kolkata,Maintenance,Remote Support,38,42779.73,0.0,1625629.74,2022-10-26,Cheque,Neha Singh,Paid
INV100241,Apex Solutions,IT,North,Kolkata,Maintenance,Onsite Support,49,11343.91,0.0,555851.59,2024-10-29,Bank Transfer,Syed Ahmed,Paid
INV100242,Apex Solutions,Energy,West,Pune,Cloud Services,IaaS Package,43,81477.82,0.0,3503546.26,2025-08-23,Bank Transfer,Rohit Gupta,Paid
INV100243,Urbane Systems,Energy,East,Hyderabad,Software,Analytics Tool,39,40227.99,0.0,1568891.61,2025-06-20,Bank Transfer,Aman Verma,Overdue
INV100244,Innova Services,IT,South,Ahmedabad,Hardware,Storage Array,49,23709.73,0.0,1161776.77,2025-02-04,UPI,Aman Verma,Paid
INV100245,Quantum Retailers,Telecom,East,Kolkata,Licenses,License Renewal,41,20152.24,0.0,826241.84,2024-06-10,Bank Transfer,Karan Mehra,Paid
INV100246,Lumina Consulting,Manufacturing,North,Pune,Cloud Services,Managed Cloud,37,39780.08,0.0,1471862.96,2025-09-12,Credit,Karan Mehra,Paid
INV100247,GreenGrid Inc,Energy,West,Bengaluru,Consultancy,Process Optimization,21,17588.55,0.0,369359.55,2024-02-11,Credit,Aman Verma,Paid
INV100248,TruTech Solutions,Telecom,North,Ahmedabad,Consultancy,Business Consulting,39,28951.59,0.0,1129112.01,2025-03-01,Bank Transfer,Neha Singh,Paid
INV100249,Urbane Systems,Retail,West,Pune,Consultancy,Business Consulting,39,24930.56,0.0,972291.84,2022-03-18,UPI,Vikram Das,Paid
INV100250,GreenGrid Inc,Finance,South,Mumbai,Hardware,Storage Array,11,5918.98,0.0,65108.78,2022-07-18,Credit,Priya Sharma,Paid
INV100251,JetStream Holdings,Finance,East,Kolkata,Software,Analytics Tool,46,8677.59,0.0,399169.14,2024-07-15,Bank Transfer,Rohit Gupta,Paid
INV100252,Dynatek Ltd,Telecom,South,Delhi,Consultancy,IT Strategy,40,21380.49,0.0,855219.6,2025-03-14,Cheque,Priya Sharma,Paid
INV100253,GreenGrid Inc,Telecom,East,Jaipur,Software,Analytics Tool,12,44171.8,0.0,530061.6,2024-11-10,Cheque,Vikram Das,Paid
INV100254,Evergreen Enterprises,Energy,North,Delhi,Consultancy,Business Consulting,45,30591.31,0.0,1376608.95,2024-11-11,UPI,Anita Rao,Pending
INV100255,Innova Services,Energy,East,Kolkata,Licenses,User License Pack,48,15188.02,0.0,729024.96,2024-02-11,UPI,Rohit Gupta,Paid
INV100256,Dynatek Ltd,Telecom,East,Chennai,Licenses,User License Pack,26,47775.5,0.0,1242163.0,2025-06-25,Cheque,Karan Mehra,Paid
INV100257,Krypton Labs,Logistics,North,Ahmedabad,Hardware,Workstation,5,1417.46,0.0,7087.3,2025-07-07,Bank Transfer,Vikram Das,Overdue
INV100258,Evergreen Enterprises,Energy,East,Mumbai,Maintenance,Remote Support,23,36019.82,0.0,828455.86,2023-08-10,UPI,Rohit Gupta,Paid
INV100259,Crestline Corp,Telecom,West,Mumbai,Maintenance,Remote Support,47,3446.47,0.0,161984.09,2024-01-10,Credit,Anita Rao,Paid
INV100260,JetStream Holdings,Finance,North,Bengaluru,Licenses,User License Pack,47,43644.09,0.0,2051272.23,2022-11-30,Bank Transfer,Anita Rao,Overdue
INV100261,Innova Services,Telecom,North,Hyderabad,Software,Analytics Tool,18,6167.14,0.0,111008.52,2021-04-23,Cheque,Vikram Das,Paid
INV100262,Metro Trade Co,Retail,East,Hyderabad,Maintenance,Annual Maintenance Contract,30,40117.57,0.0,1203527.1,2021-01-02,Bank Transfer,Priya Sharma,Pending
INV100263,Vanguard Imports,Retail,East,Chennai,Consultancy,IT Strategy,36,18768.12,0.0,675652.32,2022-10-04,Credit,Karan Mehra,Paid
INV100264,Metro Trade Co,Energy,East,Mumbai,Consultancy,Business Consulting,19,30017.92,0.0,570340.48,2021-08-08,Bank Transfer,Syed Ahmed,Pending
INV100265,Summit Analytics,Finance,South,Bengaluru,Cloud Services,IaaS Package,40,60538.67,0.0,2421546.8,2025-05-09,UPI,Anita Rao,Overdue
INV100266,FusionWorks,Telecom,South,Delhi,Licenses,User License Pack,15,37617.61,0.0,564264.15,2023-05-05,Bank Transfer,Rohit Gupta,Paid
INV100267,Lumina Consulting,Telecom,North,Bengaluru,Hardware,Networking Switch,2,84590.74,0.0,169181.48,2025-10-26,Bank Transfer,Priya Sharma,Paid
INV100268,Pillar Manufacturing,Retail,East,Pune,Hardware,Storage Array,2,106611.83,0.0,213223.66,2024-06-02,Credit,Karan Mehra,Paid
INV100269,Ridgeway LLC,Telecom,North,Pune,Consultancy,IT Strategy,14,31986.75,0.0,447814.5,2022-01-20,UPI,Priya Sharma,Paid
INV100270,Innova Services,Finance,South,Chennai,Software,CRM Module,9,30822.39,0.0,277401.51,2024-11-27,Cheque,Anita Rao,Paid
INV100271,Crestline Corp,Telecom,West,Delhi,Maintenance,Remote Support,28,9006.5,0.0,252182.0,2025-07-20,Cheque,Aman Verma,Paid
INV100272,Crestline Corp,Retail,East,Jaipur,Cloud Services,IaaS Package,6,18456.57,0.0,110739.42,2024-02-28,Bank Transfer,Vikram Das,Paid
INV100273,Krypton Labs,Energy,West,Jaipur,Maintenance,Remote Support,38,41536.38,0.0,1578382.44,2023-12-13,Credit,Aman Verma,Paid
INV100274,TechNova Pvt Ltd,Manufacturing,East,Hyderabad,Consultancy,Business Consulting,30,7535.79,0.0,226073.7,2025-09-04,Cheque,Vikram Das,Paid
INV100275,WestBridge Group,Energy,North,Ahmedabad,Software,Analytics Tool,17,34896.68,0.0,593243.56,2022-12-31,UPI,Syed Ahmed,Paid
INV100276,Metro Trade Co,Manufacturing,West,Mumbai,Licenses,User License Pack,12,15104.52,0.0,181254.24,2025-08-23,UPI,Syed Ahmed,Paid
INV100277,JetStream Holdings,Finance,West,Mumbai,Hardware,Workstation,1,9818.15,0.0,9818.15,2025-09-30,UPI,Anita Rao,Paid
INV100278,Crestline Corp,Manufacturing,South,Hyderabad,Cloud Services,SaaS Subscription,37,15404.05,0.0,569949.85,2024-12-10,Cheque,Karan Mehra,Overdue
INV100279,Horizon Logistics,Healthcare,East,Lucknow,Licenses,License Renewal,31,23597.09,0.0,731509.79,2021-09-04,Credit,Syed Ahmed,Overdue
INV100280,Summit Analytics,Retail,South,Bengaluru,Hardware,Networking Switch,24,90771.73,0.0,2178521.52,2023-04-16,Credit,Vikram Das,Paid
INV100281,Summit Analytics,Healthcare,West,Kolkata,Maintenance,Annual Maintenance Contract,43,21781.59,0.0,936608.37,2025-01-02,Bank Transfer,Anita Rao,Paid
INV100282,GreenGrid Inc,Logistics,West,Jaipur,Consultancy,Process Optimization,35,4341.92,19965.47,132001.73,2021-07-22,Bank Transfer,Vikram Das,Paid
INV100283,Urbane Systems,Logistics,North,Lucknow,Maintenance,Annual Maintenance Contract,38,39554.77,0.0,1503081.26,2024-04-22,Cheque,Vikram Das,Paid
INV100284,Horizon Logistics,Logistics,South,Ahmedabad,Maintenance,Onsite Support,44,40019.83,0.0,1760872.52,2021-05-03,Bank Transfer,Syed Ahmed,Paid
INV100285,Metro Trade Co,IT,North,Delhi,Maintenance,Onsite Support,3,22781.11,9355.52,58987.81,2022-02-05,Credit,Rohit Gupta,Overdue
INV100286,Crestline Corp,Healthcare,South,Chennai,Software,Analytics Tool,41,21833.77,0.0,895184.57,2023-02-06,UPI,Aman Verma,Paid
INV100287,Summit Analytics,Healthcare,South,Kolkata,Licenses,License Renewal,40,44537.78,0.0,1781511.2,2021-10-21,Bank Transfer,Rohit Gupta,Paid
INV100288,Crestline Corp,Manufacturing,West,Hyderabad,Software,Analytics Tool,32,18873.03,0.0,603936.96,2021-10-07,Credit,Aman Verma,Paid
INV100289,FusionWorks,Telecom,North,Mumbai,Software,Analytics Tool,36,19952.22,0.0,718279.92,2023-06-03,UPI,Aman Verma,Paid
INV100290,WestBridge Group,Retail,South,Mumbai,Cloud Services,Managed Cloud,24,33326.17,91643.82,708184.26,2025-06-22,Cheque,Vikram Das,Paid
INV100291,Evergreen Enterprises,Retail,West,Ahmedabad,Licenses,Perpetual License,4,2716.53,0.0,10866.12,2021-07-17,Bank Transfer,Priya Sharma,Paid
INV100292,BlueWave Technologies,Telecom,East,Kolkata,Consultancy,Business Consulting,1,17620.93,0.0,17620.93,2023-09-09,Bank Transfer,Rohit Gupta,Paid
INV100293,Ridgeway LLC,Healthcare,North,Chennai,Hardware,Workstation,20,39414.6,0.0,788292.0,2025-03-15,UPI,Syed Ahmed,Paid
INV100294,FusionWorks,Energy,West,Mumbai,Hardware,Storage Array,18,64402.61,0.0,1159246.98,2023-01-22,Bank Transfer,Syed Ahmed,Overdue
INV100295,Innova Services,Retail,West,Ahmedabad,Maintenance,Onsite Support,31,39690.15,0.0,1230394.65,2021-05-24,Cheque,Vikram Das,Overdue
INV100296,WestBridge Group,Finance,North,Ahmedabad,Software,ERP Suite,11,15905.27,0.0,174957.97,2022-09-01,Bank Transfer,Syed Ahmed,Overdue
INV100297,Krypton Labs,Healthcare,West,Kolkata,Licenses,Perpetual License,38,42433.4,0.0,1612469.2,2024-05-09,Cheque,Neha Singh,Paid
INV100298,Apex Solutions,Manufacturing,South,Lucknow,Consultancy,IT Strategy,8,18547.39,0.0,148379.12,2024-02-22,Bank Transfer,Neha Singh,Paid
INV100299,Vanguard Imports,Manufacturing,North,Bengaluru,Software,Billing Software,12,28204.58,0.0,338454.96,2021-07-06,Bank Transfer,Neha Singh,Paid
INV100300,TruTech Solutions,Retail,North,Hyderabad,Licenses,License Renewal,31,34569.57,0.0,1071656.67,2024-09-11,Cheque,Vikram Das,Overdue
INV100301,Optima Financials,Healthcare,South,Pune,Hardware,Networking Switch,45,89584.79,0.0,4031315.55,2022-04-09,Bank Transfer,Syed Ahmed,Paid
INV100302,Lumina Consulting,Healthcare,North,Chennai,Licenses,User License Pack,24,25520.03,0.0,612480.72,2024-10-04,Credit,Vikram Das,Paid
INV100303,Orion Systems,Energy,South,Pune,Hardware,Networking Switch,11,11908.02,0.0,130988.22,2025-11-30,Bank Transfer,Rohit Gupta,Paid
INV100304,TechNova Pvt Ltd,IT,North,Bengaluru,Software,Billing Software,46,2032.31,0.0,93486.26,2022-10-22,Cheque,Aman Verma,Overdue
INV100305,Orion Systems,Telecom,South,Pune,Hardware,Storage Array,27,12926.83,0.0,349024.41,2023-02-03,UPI,Neha Singh,Pending
INV100306,Quantum Retailers,Logistics,North,Lucknow,Licenses,License Renewal,15,24648.63,0.0,369729.45,2023-08-13,Bank Transfer,Anita Rao,Paid
INV100307,Metro Trade Co,Healthcare,East,Pune,Software,Billing Software,42,45054.12,127578.65,1764694.39,2022-02-07,Cheque,Neha Singh,Paid
INV100308,Horizon Logistics,Manufacturing,West,Pune,Cloud Services,SaaS Subscription,42,42125.88,0.0,1769286.96,2024-10-01,Cheque,Rohit Gupta,Paid
INV100309,Lumina Consulting,IT,South,Lucknow,Consultancy,Process Optimization,6,30345.67,0.0,182074.02,2025-03-15,Bank Transfer,Karan Mehra,Paid
INV100310,TruTech Solutions,Telecom,East,Mumbai,Hardware,Workstation,9,95101.04,0.0,855909.36,2021-05-27,Bank Transfer,Aman Verma,Paid
INV100311,Apex Solutions,IT,South,Lucknow,Maintenance,Remote Support,47,8003.42,0.0,376160.74,2024-03-17,Credit,Priya Sharma,Paid
INV100312,Optima Financials,Retail,West,Mumbai,Cloud Services,Managed Cloud,17,39372.88,87824.73,581514.23,2023-05-14,Cheque,Rohit Gupta,Paid
INV100313,Innova Services,Telecom,East,Pune,Maintenance,Onsite Support,37,24154.98,0.0,893734.26,2025-10-01,Cheque,Aman Verma,Paid
INV100314,Quantum Retailers,Finance,South,Mumbai,Hardware,Storage Array,13,72187.91,0.0,938442.83,2022-05-04,Credit,Priya Sharma,Paid
INV100315,WestBridge Group,Manufacturing,West,Chennai,Maintenance,Onsite Support,23,22301.85,0.0,512942.55,2023-07-18,Bank Transfer,Aman Verma,Pending
INV100316,Horizon Logistics,IT,South,Pune,Hardware,Server Rack,42,106199.84,0.0,4460393.28,2025-07-22,UPI,Anita Rao,Paid
INV100317,TruTech Solutions,Healthcare,East,Delhi,Software,Billing Software,49,25618.6,0.0,1255311.4,2022-07-05,Cheque,Priya Sharma,Paid
INV100318,Crestline Corp,Finance,North,Hyderabad,Hardware,Workstation,44,33321.3,0.0,1466137.2,2021-12-04,Credit,Karan Mehra,Paid
INV100319,Summit Analytics,Finance,East,Mumbai,Software,ERP Suite,4,17690.21,0.0,70760.84,2023-05-22,Credit,Aman Verma,Paid
INV100320,Innova Services,Finance,North,Jaipur,Software,CRM Module,28,29357.73,0.0,822016.44,2022-10-03,Credit,Anita Rao,Paid
INV100321,Krypton Labs,Telecom,South,Pune,Hardware,Workstation,35,21667.03,0.0,758346.05,2025-12-08,Credit,Aman Verma,Paid
INV100322,Ridgeway LLC,Manufacturing,East,Jaipur,Maintenance,Remote Support,36,20388.05,0.0,733969.8,2022-04-18,Bank Transfer,Neha Singh,Paid
INV100323,Lumina Consulting,Manufacturing,South,Lucknow,Software,Billing Software,17,36861.61,0.0,626647.37,2021-05-31,UPI,Vikram Das,Paid
INV100324,Nexus Partners,Logistics,East,Kolkata,Consultancy,Business Consulting,18,31358.59,76430.88,488023.74,2024-12-09,Cheque,Syed Ahmed,Pending
INV100325,WestBridge Group,Healthcare,North,Jaipur,Cloud Services,SaaS Subscription,19,21900.07,0.0,416101.33,2024-08-14,Cheque,Aman Verma,Paid
INV100326,TruTech Solutions,Manufacturing,East,Lucknow,Licenses,License Renewal,28,42701.61,0.0,1195645.08,2025-06-23,Cheque,Anita Rao,Paid
INV100327,Dynatek Ltd,Retail,South,Ahmedabad,Consultancy,Process Optimization,37,27379.72,0.0,1013049.64,2021-09-20,Bank Transfer,Karan Mehra,Overdue
